variant,nl,exact_match,latency_ms
baseline,filtra transacciones cuyo Total sea mayor a 120,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 700,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 150,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 700,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 700,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 50,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 150,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 250,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 150,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 50,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 430,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 100,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 500,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 500,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 120,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 120,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 120,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 250,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,4.532
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 430,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,1.011
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.988
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 150,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,1.006
real_agent,filtra transacciones cuyo Total sea mayor a 430,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.993
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 120,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 150,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,1.012
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 150,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 150,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 430,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.996
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 120,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 120,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 120,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
