variant,nl,exact_match,latency_ms
baseline,filtra transacciones cuyo Total sea mayor a 120,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 700,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 150,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 700,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 700,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 50,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 150,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 250,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 150,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 50,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 430,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 100,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 500,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 500,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 999,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 120,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 300,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 120,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 120,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 80,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 250,True,0.000
baseline,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant1_operator_gte,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 700,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 150,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 50,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 430,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 100,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 500,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 999,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 300,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 120,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 80,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 250,True,0.000
variant2_with_projection,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,2.656
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 430,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.527
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.561
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.666
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.512
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 150,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.514
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 430,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.521
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,1.039
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 120,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.518
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 150,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.570
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 700,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 150,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 250,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 150,True,0.518
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 50,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 430,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 100,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.515
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 500,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 200,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 999,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 120,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 300,True,0.525
real_agent,filtra transacciones cuyo Total sea mayor a 120,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 120,True,0.000
real_agent,filtra transacciones cuyo Total sea mayor a 80,True,0.000
